<<<<<<< HEAD
table_name,companies_id,additional_specs,aoi_inspection,awards,box_build_assembly,burn_in_testing,business_info.company_id,business_info.id,business_info.min_order_qty,business_info.payment_terms,business_info.production_lead_time,business_info.prototype_lead_time,cable_harness_assembly,certificate_number,certification_type,city,clean_room_class,companies.annual_revenue_range,companies.company_name,companies.created_at,companies.dba_name,companies.description,companies.domain,companies.employee_count_range,companies.id,companies.is_active,companies.is_verified,companies.key_differentiators,companies.last_verified_date,companies.logo_url,companies.slug,companies.updated_at,companies.website_url,companies.year_founded,company_id,company_name,conformal_coating,consigned_services,country,created_at,data_confidence,design_services,domain,employees_at_location,engineering_support_hours,expiration_date,facility_name,facility_size_sqft,facility_type,finest_pitch_capability,flying_probe_testing,high_volume_production,id,industry_name,is_primary,is_specialization,issued_date,issuing_body,key_capabilities,key_differentiators,last_verified_date,latitude,lead_free_soldering,location,longitude,low_volume_production,max_pcb_layers,max_pcb_size_inches,medium_volume_production,notable_customers,notable_projects,pcb_assembly_fine_pitch,pcb_assembly_mixed,pcb_assembly_smt,pcb_assembly_through_hole,potting_encapsulation,prototyping,research_date,research_notes,rush_orders,sales_territory,scope,smallest_component_size,state,status,street_address,supply_chain_management,testing_environmental,testing_functional,testing_ict,testing_rf_wireless,turnkey_services,twentyfour_seven,updated_at,verification_data.company_id,verification_data.created_at,verification_data.data_confidence,verification_data.has_logo,verification_data.id,verification_data.internal_notes,verification_data.is_featured_partner,verification_data.profile_completeness,verification_data.public_description,verification_data.recommended_by,verification_data.updated_at,verification_data.venkel_relationship,verification_data.verification_date,verification_data.verification_method,verification_data.verified_by,website,website_url,x_ray_inspection,years_experience,zip_code
facilities,3059be66-cc01-48ed-92f5-879d4939567e,,,,,,,,,,,,,,,Kennewick,,,Manufacturing Services Inc.,,,,,,,,,,,,,,,,3059be66-cc01-48ed-92f5-879d4939567e,Manufacturing Services Inc.,,,USA,,,,,25,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"PCB assembly, box build, contract manufacturing, functional testing, electronic components assembly",,,46.2217453,,POINT(-119.2029784 46.22174529999999),-119.2029784,,,,,,,,,,,,,,,,,,,WA,,1023 N Kellogg St,,,,,,,,,,,,,,,,,,,,,,,,,,,,99336
facilities,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,Plano,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,,USA,,,,,103,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"PCB assembly, custom electronics manufacturing, turnkey EMS, engineering services",,,33.0125343,,POINT(-96.6703259 33.0125343),-96.6703259,,,,,,,,,,,,,,,,,,,TX,,3465 Technology Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,75074
facilities,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,Dallas,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,,USA,,,,,,,,,,Manufacturing,,,,,,,,,,Electronics assembly and support (details limited),,,32.7766642,,POINT(-96.79698789999999 32.7766642),-96.7969879,,,,,,,,,,,,,,,,,,,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facilities,93af0ad6-6d78-47ef-816b-07f4748324fb,,,,,,,,,,,,,,,,,,SVTronics,,,,,,,,,,,,,,,,93af0ad6-6d78-47ef-816b-07f4748324fb,SVTronics,,,USA,,,,,,,,,,Manufacturing / Support,,,,,,,,,,Additional U.S. facility (details limited),,,38.7945952,,POINT(-106.5348379 38.7945952),-106.5348379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facilities,93d49512-c63a-4786-a3e5-6fdb2c96f309,,,,,,,,,,,,,,,Phelps,,,"Z-AXIS, Inc. (Bear Power Supplies)",,,,,,,,,,,,,,,,93d49512-c63a-4786-a3e5-6fdb2c96f309,"Z-AXIS, Inc. (Bear Power Supplies)",,,USA,,,,,89,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"Electronics design, prototyping, PCB assembly, contract manufacturing, Bear Power Supplies custom AC/DC and DC/DC converters",,,42.9630435,,POINT(-77.0828748 42.9630435),-77.0828748,,,,,,,,,,,,,,,,,,,NY,,1916 State Rte 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,14532
facilities,,,,,,,,,,,,,,,,Livonia,,,Odyssey Electronics Inc.,,,,,,,,,,,,,,,,,Odyssey Electronics Inc.,,,USA,,,,,82,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,PCB assembly; prototyping; medium-volume production; testing; rework; quality control,,,42.3768408,,POINT(-83.38549010000001 42.3768408),-83.3854901,,,,,,,,,,,,,,,,,,,MI,,12886 Fairlane St,,,,,,,,,,,,,,,,,,,,,,,,,,,,48150
facilities,6d39f857-547f-403c-9aaf-8f0e8d53ccca,,,,,,,,,,,,,,,Salem,,,Data Electronic Devices (DataED),,,,,,,,,,,,,,,,6d39f857-547f-403c-9aaf-8f0e8d53ccca,Data Electronic Devices (DataED),,,USA,,,,,431,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,Headquarters; PCB assembly; system integration; New Product Introduction (NPI) center; supply chain services,,,42.7789061,,POINT(-71.2622742 42.7789061),-71.2622742,,,,,,,,,,,,,,,,,,,NH,,32 Northwestern Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,3079
facilities,,,,,,,,,,,,,,,,Eden Prairie,,,Beacon EmbeddedWorks (formerly Logic PD),,,,,,,,,,,,,,,,,Beacon EmbeddedWorks (formerly Logic PD),,,USA,,,,,190,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"System on Module design and manufacturing, embedded solutions, customization, support services",,,44.8912231,,POINT(-93.45103329999999 44.8912231),-93.4510333,,,,,,,,,,,,,,,,,,,MN,,6201 Bury Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,55346
facilities,,,,,,,,,,,,,,,,Melbourne,,,MC Assembly & Test Inc.,,,,,,,,,,,,,,,,,MC Assembly & Test Inc.,,,USA,,,,,318,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,Turnkey EMS; PCB assembly; system integration; functional testing; Mexico-based manufacturing support,,,28.1129078,,POINT(-80.68894430000002 28.1129078),-80.6889443,,,,,,,,,,,,,,,,,,,FL,,425 North Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,32934
facilities,,,,,,,,,,,,,,,,Les Charbonnières,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,Switzerland,,,,,,,,,,Headquarters,,,,,,TRUE,,,,Corporate HQ; microelectronics; medical device manufacturing; R&D,,,46.6678743,,POINT(6.315850200000001 46.6678743),6.3158502,,,,,,,,,,,,,,,,,,,Vaud,,Rte De Bonport 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343
facilities,,,,,,,,,,,,,,,,Solon,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,USA,,,,,,,,,,Manufacturing,,,,,,,,,,Medical device contract manufacturing; assembly; testing,,,41.3897764,,POINT(-81.44122589999999 41.3897764),-81.4412259,,,,,,,,,,,,,,,,,,,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facilities,,,,,,,,,,,,,,,,Mohammedia,,,"Valtronic USA, Inc.",,,,,,,,,,,,,,,,,"Valtronic USA, Inc.",,,Morocco,,,,,,,,,,Manufacturing,,,,,,,,,,Medical electronics assembly; manufacturing support,,,33.6835563,,POINT(-7.385649399999999 33.6835563),-7.3856494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facilities,,,,,,,,,,,,,,,,Austin,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,USA,,,,,61,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,SMT and mixed-technology PCB assembly; system integration; functional testing; RoHS and non-RoHS assembly,,,30.4583358,,POINT(-97.67601769999999 30.4583358),-97.6760177,,,,,,,,,,,,,,,,,,,TX,,2400 Grand Avenue Pkwy Ste 103,,,,,,,,,,,,,,,,,,,,,,,,,,,,78728
facilities,,,,,,,,,,,,,,,,Austin,,,Kodiak Assembly Solutions LLC,,,,,,,,,,,,,,,,,Kodiak Assembly Solutions LLC,,,USA,,,,,,,,,,Support / Secondary,,,,,,,,,,Secondary support office in Austin,,,30.267153,,POINT(-97.7430608 30.267153),-97.7430608,,,,,,,,,,,,,,,,,,,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facilities,,,,,,,,,,,,,,,,Leesburg,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,,,,,,,,,,,,,,,"EIT (Electronic Instrumentation & Technology), a Zollner Company",,,USA,,,,,345,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"EMS, PCB assembly, electronic instrumentation, UV measurement systems, cable and wire harness assembly, testing and order fulfillment",,,39.0883057,,POINT(-77.5576428 39.0883057),-77.5576428,,,,,,,,,,,,,,,,,,,VA,,309 Kellys Ford Plz SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,20175
facilities,,,,,,,,,,,,,,,,Rockledge,,,Solutions Manufacturing LLC,,,,,,,,,,,,,,,,,Solutions Manufacturing LLC,,,USA,,,,,68,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"PCB assembly, design, manufacturing, testing, complete supply chain management",,,28.3165824,,POINT(-80.7199936 28.3165824),-80.7199936,,,,,,,,,,,,,,,,,,,FL,,570 Haverty Ct,,,,,,,,,,,,,,,,,,,,,,,,,,,,32955
facilities,,,,,,,,,,,,,,,,Perry,,,TT Electronics Integrated Manufacturing - Ohio,,,,,,,,,,,,,,,,,TT Electronics Integrated Manufacturing - Ohio,,,USA,,,,,,,,,,Manufacturing,,,,,,TRUE,,,,"Integrated EMS, PCB assembly, testing, system integration, supply chain management",,,41.7603259,,POINT(-81.1409322 41.7603259),-81.1409322,,,,,,,,,,,,,,,,,,,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44081
facilities,,,,,,,,,,,,,,,,Chelmsford,,,Accutronics Inc.,,,,,,,,,,,,,,,,,Accutronics Inc.,,,USA,,,,,85,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"PCB assembly, NPI through volume production, testing, full system integration",,,42.587382,,POINT(-71.31931 42.587382),-71.31931,,,,,,,,,,,,,,,,,,,MA,,10 Elizabeth Dr Ste 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824
facilities,,,,,,,,,,,,,,,,Marlborough,,,"Kitron Technologies, Inc. (APITech)",,,,,,,,,,,,,,,,,"Kitron Technologies, Inc. (APITech)",,,USA,,,,,,,,,,Headquarters,,,,,,TRUE,,,,"Engineering, EMI filtering, power distribution, RF/microwave systems manufacturing",,,42.3346669,,POINT(-71.5923707 42.33466689999999),-71.5923707,,,,,,,,,,,,,,,,,,,MA,,400 Nickerson Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752
facilities,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,,,,Carlsbad,,,Visual Communications Company,,,,,,,,,,,,,,,,222df61b-dcce-4db4-8203-0648037249c8,Visual Communications Company,,,USA,,,,,88,,,,,Headquarters,,,,,,TRUE,,,,"Corporate HQ, engineering, sales, customer support",,,33.139293,,POINT(-117.2759702 33.139293),-117.2759702,,,,,,,,,,,,,,,,,,,CA,,2173 Salk Ave Ste 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,92008
facilities,222df61b-dcce-4db4-8203-0648037249c8,,,,,,,,,,,,,,,Tijuana,,,Visual Communications Company,,,,,,,,,,,,,,,,222df61b-dcce-4db4-8203-0648037249c8,Visual Communications Company,,,Mexico,,,,,,,,,,Manufacturing,,,,,,,,,,Production and assembly of lighting and indicator products,,,32.5331957,,POINT(-117.0192784 32.5331957),-117.0192784,,,,,,,,,,,,,,,,,,,Baja California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facilities,,,,,,,,,,,,,,,,Pulaski,,,MCL Industries,,,,,,,,,,,,,,,,,MCL Industries,,,USA,,,,,179,,,,91000,Headquarters / Manufacturing,,,,,,TRUE,,,,"Electrical and mechanical assemblies, engineering support, prototyping through production",,,44.6659721,,POINT(-88.2203748 44.6659721),-88.2203748,,,,,,,,,,,,,,,,,,,WI,,660 Corporate Way,,,,,,,,,,,,,,,,,,,,,,,,,,,,54162
facilities,,,,,,,,,,,,,,,,Fort Wayne,,,"Riverside Mfg., LLC",,,,,,,,,,,,,,,,,"Riverside Mfg., LLC",,,USA,,,,,257,,,,,Headquarters / Manufacturing,,,,,,TRUE,,,,"PCB assembly, electronics manufacturing, harsh-environment enclosures, prototyping, metal fabrication, overmolding, contract manufacturing",,,41.2187027,,POINT(-85.17124749999999 41.2187027),-85.1712475,,,,,,,,,,,,,,,,,,,IN,,14510 Lima Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,46818
industries,,,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,Aerospace/Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:01:34.932Z,,,,,,,,,,,,,,,,,,,20,
industries,,,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,Healthcare,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:01:34.932Z,,,,,,,,,,,,,,,,,,,15,
industries,,,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,Industrial,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:01:34.932Z,,,,,,,,,,,,,,,,,,,20,
industries,,,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,Communications,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:01:34.932Z,,,,,,,,,,,,,,,,,,,20,
industries,,,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,Celestica LLC,,,,,,,,,,,,,,,,,,Renewable Energy,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:01:34.932Z,,,,,,,,,,,,,,,,,,,10,
industries,,,,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,,Aerospace,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:59:37.356Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,,Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:59:37.356Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,"Q C Graphics, Inc.",,,,,,,,,,,,,,,,,,Commercial / Industrial Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T17:59:37.356Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:14:22.248Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,,Healthcare Technology,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:14:22.248Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,,Industrial / Energy,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:14:22.248Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,Celestica Inc.,,,,,,,,,,,,,,,,,,Communications / IT,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:14:22.248Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,,Defense / Military,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:19:38.834Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:19:38.834Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,"4FRONT Solutions, LLC",,,,,,,,,,,,,,,,,,Industrial / Transportation,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:19:38.834Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,,Medical / Regulated,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:22:35.130Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,"Odyssey Electronics, Inc.",,,,,,,,,,,,,,,,,,Consumer / Industrial,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:22:35.130Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,"A & A Electronics Assembly, Inc.",,,,,,,,,,,,,,,,,,Industrial / Consumer Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:23:43.136Z,,,,,,,,,,,,,,,,,,,,
industries,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,Sanmina Corporation,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:31:20.988Z,,,,,,,,,,,,,,,,,,,,
industries,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,Sanmina Corporation,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:31:20.988Z,,,,,,,,,,,,,,,,,,,,
industries,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,Sanmina Corporation,,,,,,,,,,,,,,,,,,Telecommunications / Networking,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:31:20.988Z,,,,,,,,,,,,,,,,,,,,
industries,16020bb9-3491-4518-83a3-a29f7176ac9b,,,,,,,,,,,,,,,,,,Sanmina Corporation,,,,,,,,,,,,,,,,16020bb9-3491-4518-83a3-a29f7176ac9b,Sanmina Corporation,,,,,,,,,,,,,,,,,,Industrial Equipment / Controls,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:31:20.988Z,,,,,,,,,,,,,,,,,,,,
industries,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,,Automotive Electronics,,TRUE,,,,,,,,,,,,,,,Telematics control units and diagnostic systems for OEMs,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:33:48.092Z,,,,,,,,,,,,,,,,,,,,
industries,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,,Telematics / IoT,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:33:48.092Z,,,,,,,,,,,,,,,,,,,,
industries,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,,,,,,,,,,,,,,,,,,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,53eb9751-e991-4a82-9cb3-5d0a4e9b5db1,Danlaw Electronics Assembly & Logistics (DEAL),,,,,,,,,,,,,,,,,,Electronics Manufacturing Services,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:33:48.092Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,Cirtech supports classified defense and aerospace projects,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:47:48.488Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:47:48.488Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,,Industrial Controls,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:47:48.488Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,VirTex Enterprises (includes Circuit Technology Inc.),,,,,,,,,,,,,,,,,,Automotive Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:47:48.488Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:49:13.792Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,,Defense Electronics,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:49:13.792Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,GI Circuits Inc.,,,,,,,,,,,,,,,,,,IoT / Consumer Electronics,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:49:13.792Z,,,,,,,,,,,,,,,,,,,,
industries,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,,,,,,,,,,,,,,,Rocket EMS,,,,,,,,,,,,,,,,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,Rocket EMS,,,,,,,,,,,,,,,,,,High Technology / Startups,,TRUE,,,,,,,,,,,,,,,Supports rapid prototyping and scaling for Silicon Valley high-tech firms,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:56:06.687Z,,,,,,,,,,,,,,,,,,,,
industries,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,,,,,,,,,,,,,,,Rocket EMS,,,,,,,,,,,,,,,,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,Rocket EMS,,,,,,,,,,,,,,,,,,Medical Devices,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:56:06.687Z,,,,,,,,,,,,,,,,,,,,
industries,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,,,,,,,,,,,,,,,,,,Rocket EMS,,,,,,,,,,,,,,,,0a0c4bd8-51d5-4b08-9577-a8c972d5aff2,Rocket EMS,,,,,,,,,,,,,,,,,,Industrial / IoT,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T18:56:06.687Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,,Aerospace & Defense,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:00:49.894Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,,Medical Devices,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:00:49.894Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,,Industrial / Energy,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:00:49.894Z,,,,,,,,,,,,,,,,,,,,
industries,,,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,SMTC Manufacturing Corporation,,,,,,,,,,,,,,,,,,Networking / Telecommunications,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-23T19:00:49.894Z,,,,,,,,,,,,,,,,,,,,
